Inputs;Outputs;Valor
bc1qvw8akv9cuarp9045yflh3ztcygccgqt9fgrkal;1Q1QL1zxAwJWL8ipy7TpvvE2V8ig1MJhE5;291848
bc1qvw8akv9cuarp9045yflh3ztcygccgqt9fgrkal;bc1qqucwrnh4yja8kuns55n5z92eha9rplk33ktj0e;1365653
bc1qtndhj4g5cqv0mrzt20cqs62zjzhdsue2muvpkz;bc1qamg49zey82jueu859gt4hvtgr783s2unegrqul;8778
bc1qtndhj4g5cqv0mrzt20cqs62zjzhdsue2muvpkz;133CU6Q4w23Yb5tJRcocHxNE97Mgh71KjM;11778
bc1qhvd78tuzc8uma92pkqup6cq48p7s2jp2qj2a4p;1JiDE5Tk62aZL4my6sMKv5An7h9QJQ3H61;39546896
bc1qhvd78tuzc8uma92pkqup6cq48p7s2jp2qj2a4p;bc1q6vpwzmpwrgeg5vqkzvfvq8u4m7dnhskp9hqam6;88277412
bc1q6vpwzmpwrgeg5vqkzvfvq8u4m7dnhskp9hqam6;1AVCXX8fyhK3kbpxfcoohuY1uEF8GZvojk;39977220
bc1q6vpwzmpwrgeg5vqkzvfvq8u4m7dnhskp9hqam6;bc1qa5qsccp7996xjugcaacv7plr7mk666a2at602r;48296766
bc1qn9wuqhntuscuk4hk0wu5jjv98ap8ys4e57lejd;1JBFjc5AcUiAUAQxrsYvKFrSgHh3cLgpoh;2358400
bc1qn9wuqhntuscuk4hk0wu5jjv98ap8ys4e57lejd;bc1q4x5pr65aq2y5zrjnmszcmgl403uftkp3jfmrr7;1256058
bc1q7fadcyxv0lg3ux2sm07qdl9e4yu5p6rp6a93ua;1eyyaJtj3HDxP7ADV39QcMa6annYLXj1h;23544
bc1q7fadcyxv0lg3ux2sm07qdl9e4yu5p6rp6a93ua;bc1qnnjxta8cpugh7rdg3uh8ty2ds008wvk3r8qtde;4114099
bc1qnnjxta8cpugh7rdg3uh8ty2ds008wvk3r8qtde;1eyyaJtj3HDxP7ADV39QcMa6annYLXj1h;2614272
bc1qnnjxta8cpugh7rdg3uh8ty2ds008wvk3r8qtde;bc1qancmgnlqkrxm0rcaqz9jjy66nklnz4977frgd6;1496401
bc1qh2gask625y7tnt4kcpt8xfgdvfck0cf42qeheh;1Bxg8m8Goy9eFjrZeRRBnwuSJc4oKs1EAr;1180950
bc1qh2gask625y7tnt4kcpt8xfgdvfck0cf42qeheh;bc1qx03dda74tl7r9u2usjctvxez2t9my4xqnqhzuf;133407041
bc1qr0d7tlmerpmh7yjgqyrewjfu97093zt07x7ccz;1FW2FLcJGa2xsUJGJPPaZjVFp17sn39TF2;1999904
bc1qr0d7tlmerpmh7yjgqyrewjfu97093zt07x7ccz;bc1q4ttelz98a3gha0055fth55wsxvfjlkskzm3x84;4809845
bc1q9azzpv88yqncj5z95mmm2l0v4dkmpx2pcsk9c0;17ZyPWNqd6EtB8mPjjUw1vhnGj7j6ANh2V;53082
bc1q9azzpv88yqncj5z95mmm2l0v4dkmpx2pcsk9c0;bc1qk5ua0tz3vzqdaedagjlvcarj0s5g8lma942cac;3807
bc1q4d63ppg493er33h48kwg54l0kz4cmgk4dhc3lc;1GwN4bqaGoVuutmKnBVoZ3rGWNgyQh7APx;294542
bc1q4d63ppg493er33h48kwg54l0kz4cmgk4dhc3lc;bc1q8d8cfuup2xr50y3wgt058mz6u6z635c4tns52f;3509752
bc1q2gtu365p85uqkagkxf0dqrrpm9zdvzvdnzqlpz;1J4mcjVo3MyLTJiYD5WGVSJtrXzjPHcnge;4738401
bc1q2gtu365p85uqkagkxf0dqrrpm9zdvzvdnzqlpz;bc1qlwegt7mhk8vtn3cgqdg6nmlefaxekyhcym7hyf;13249429
bc1qmkfr6nrj44h7muk5kuh87zm4jecmk56d8hur6t;1LnKtZebKE5S7Gp2tfGzJckWx5t3FsdNKP;418758
bc1qmkfr6nrj44h7muk5kuh87zm4jecmk56d8hur6t;bc1q53v5xspspm2a572ynthl8cy7y4dyu96n48683h;987305
bc1qjpqvwsce752htqa8wpep674km4ufmcnpww9yjt;1KCAygSc8bpgX5u9ocZKXCxfpc7Rf1mG8C;588961
bc1qjpqvwsce752htqa8wpep674km4ufmcnpww9yjt;bc1qhrjrhf9yg8g8hqv93henplvc0vxkzpl4uvqlph;407613
bc1qk8kwqm0xw35v474hwp3a0tfgqrge8kt95l0gt9;12SWHuT9mynD1BpfiSSJuz7BWEriti2rXb;176640
bc1qk8kwqm0xw35v474hwp3a0tfgqrge8kt95l0gt9;bc1qpfvn2wts2ta6l7rjxkutve44gz5vgx2ck6xjrx;86336
bc1qkft0vudwp5zqkcllnpqxsry2ajch2rsunpuw7a;19jR8Xu6xhbGcdXntmgBDcuu2tTb6QU3bR;624870
bc1qkft0vudwp5zqkcllnpqxsry2ajch2rsunpuw7a;bc1qnuy4fv9hn37vjtmgy0t3547lszxhctl0lth4kw;18827
bc1qwklwupfymq4vuk5ukymr86eh6g5ja75kd0nehj;1KiXeodJTycCnsEubc5rXuQ82HspL52DTs;1350727
bc1qwklwupfymq4vuk5ukymr86eh6g5ja75kd0nehj;bc1qqhmw3h7sty7q0t7yvqgqar0ud0p3ne3nprpgle;5154246
bc1qa2eu659j0gadm9qz9wpv38uxd7mu6k09lxh8ma;1CkZxurs8ffToNwihNnkqnHvXhMr3147VT;3531600
bc1qa2eu659j0gadm9qz9wpv38uxd7mu6k09lxh8ma;bc1q9d6x2duuvprlreradz07gwrn2hyyvfdmxsjpc0;1259312
bc1qcwp09gn3kphpen4ej94h6jc0302ufl897g5pqd;1279BoAptRBESy2vVymrqGTk1icvJ7jhVL;58889
bc1qcwp09gn3kphpen4ej94h6jc0302ufl897g5pqd;bc1qmy82hzywvtjpr5vt2d0t29w676enejfgtv0ugd;751740
bc1qyh5zexcvvhhedmlm9px8w7fpzrsnarkaljwek6;1969RL8er6K5cMJyyZYNPaEWGpdEQEfbYa;10302250
bc1qyh5zexcvvhhedmlm9px8w7fpzrsnarkaljwek6;bc1q73zsu95y8pahmavuegevddzpdkcuazc3y4zetf;1308144
bc1qz0f4qjkkhd0gfhmetjxh2sq2dw4m8x2rahga07;1MAURxFfpzUGdAYbLMS8r4mPkCbp8X82fw;912020
bc1qz0f4qjkkhd0gfhmetjxh2sq2dw4m8x2rahga07;bc1qf5ffju4k0rzkvhmgjfq443jd59ndujy86wp9c7;1291875
bc1qvlpmze4wcjl2sjta6s0mkwcqzsm205z2ngty4r;1KsVzcCgb5Q7kcbeMm5DketVgESpvb7Uge;471840
bc1qvlpmze4wcjl2sjta6s0mkwcqzsm205z2ngty4r;bc1q5dm27j0rxft74rqln92kfewttmftd5h3du6xgv;56836
bc1quca9nlryzktwd9j8qzr0xceq3eu5c93wfgvgm4;1KHDQmpdPWXRRTLQWDKTC1rSLiZrKTHm6m;477009
bc1quca9nlryzktwd9j8qzr0xceq3eu5c93wfgvgm4;bc1qr0auncyuhpafrwwjwx2qz60ztfnnr8fdm5da8n;1657053
bc1qpmhqqdkpwxj5ngfvefjs7au24pexnp6y3hwd79;18xHTRqn7RDoYF58NXQNZtLDTBscc9o8Ge;41223
bc1qpmhqqdkpwxj5ngfvefjs7au24pexnp6y3hwd79;bc1q28jjmr9fcl74sahptm7w8x7nw3uguwk7s0j28a;77898
bc1q28fvjcf96h8wjd2wyjw649pwt7qcke6sznqfzy;135vcgbps5phhZTFgMWdCADLYsR2ce9GGp;175500
bc1q28fvjcf96h8wjd2wyjw649pwt7qcke6sznqfzy;bc1qvpxtdrcw2szqwemkdpe6dmjgq0t4jyfh0duvxu;64453
bc1qgsuezly6cat62f26d0ktrafdjw728sqdu03tc9;1MQuri8RSfXhcJg3jdMVRyVbk42gVsNB4Q;647570
bc1qgsuezly6cat62f26d0ktrafdjw728sqdu03tc9;bc1qjemhpz0j4q3pskqs84p8hjnv7uchezgwu2y686;2637348
bc1qeefnaufafq9uy9ns6jkvjpdmeallglzr6sqxl2;1FpSw1tPvVyqPdkZQMDxsF8B6eSg6L6cJD;165060
bc1qeefnaufafq9uy9ns6jkvjpdmeallglzr6sqxl2;bc1q9tf6aan898cdnm557sjc4ufpjpkd0q463ze57l;304058
bc1qkcs43v7chx22n3hnhfa0erzymwztxfvlg7hshc;1GAzqiMys6wvH2pU8ZYubKJntYXNzTzpVm;1474500
bc1qkcs43v7chx22n3hnhfa0erzymwztxfvlg7hshc;bc1q8yzml370c6zlwvrcglhd65u7z2qwdtu4yqn97j;3015756
bc1q7k80r587jfzj57f8t2mq860y3twe6dz4ewzv94;1PLcymJ94JcovwvgqYXm8w2jhwc562MH8G;1196790
bc1q7k80r587jfzj57f8t2mq860y3twe6dz4ewzv94;bc1q6x7f0xfaavqfz93wny8t304xmlaf0prk40vkle;1889384
bc1qc8fvft3g39jsw28h5u57r59ljp2nzsssdm03a7;12Ej3sDY6KK6sCLD9pdav3QLXKZ7t4ujNZ;294900
bc1qc8fvft3g39jsw28h5u57r59ljp2nzsssdm03a7;bc1qgkyk46m3jhyxlv0r67eclpsyq8fv9u6xkk3hgz;1515713
bc1q9yuxum6qhc0054un5l6hm3pghxydnu2unfuyes;1MEe1pSe5b1GSqq3pa9ctSDPU2zUDT7NCB;4613436
bc1q9yuxum6qhc0054un5l6hm3pghxydnu2unfuyes;bc1qksw8qgqh5ldyj26zxrh45g0zegcvph40p9q6zs;2448
bc1qnqf0zal8djxp6z5g4mkzn8q8zdd364hxtrl2yx;1o54rL6X2iW9sxKcBhA8TZAE22CsKc5nA;695728
bc1qnqf0zal8djxp6z5g4mkzn8q8zdd364hxtrl2yx;bc1qzmga048uugk5lqcks3kkdczszrx4s27v9exy9r;2613
bc1q3q4xfnx3x78k9667zgn5phpwtnf387f4v974ke;1MQnMdBH9PCBwu8mtiAseBWih5TG6THYro;1052300
bc1q3q4xfnx3x78k9667zgn5phpwtnf387f4v974ke;bc1qz3u2tty0h4lq68nyqvcajwa84vv7m8uu7em62u;37424
bc1q8gr5awwp638qjs8j0lwpkm5wn565gusu0ujd45;bc1qwfg0gnv3snxx7j9ckjzuldsrwvgsfzmrucqthm;1935
bc1q8gr5awwp638qjs8j0lwpkm5wn565gusu0ujd45;18xHTRqn7RDoYF58NXQNZtLDTBscc9o8Ge;542126
bc1qprwrytuh3qhptv5mq7hgd73t4uec8d8f3k0mtr;bc1q7heeu7rrfp270y9a809u5qf5kszn6my0nrryyd;4846
bc1qprwrytuh3qhptv5mq7hgd73t4uec8d8f3k0mtr;113n8a88fe9ceNRL2KaSmzAg5a2tkE5Lso;2000000
bc1q6kdglldyh7x8022p7asq53tqkscqyd8cck703u;1NJ6toCb8TYL6WRD8dTBZ8DdDh8S9hATz6;3544097
bc1q6kdglldyh7x8022p7asq53tqkscqyd8cck703u;bc1qkazl70xk9mve7keuru7v4c54u8cmrjlgrnh93s;34285
bc1qr4xa8wg4phvxw6wr0tk98aexfypqeklxj3pgp4;1KRJyo6e5HAVD82ow8rTumBs6KKPRYn2Y3;158949
bc1qr4xa8wg4phvxw6wr0tk98aexfypqeklxj3pgp4;bc1q0sgx9rmtcr0q7mrt9pygu3dfrnu6cz9t6c5r0q;3586655
bc1qj5ssmudehj6q2txj4ppfw4gzp5vky4xqe8lkpd;19CYGs7iizwJqk8z6UemofDZztYB9YVuW9;589400
bc1qj5ssmudehj6q2txj4ppfw4gzp5vky4xqe8lkpd;bc1q3zttslf7hpk6p330dksm8pmhtg2zpmdjyytf6s;26253
bc1qgv0pvedxm2uhcddjknj9la3cu8fmc98edpy3x5;1JiDE5Tk62aZL4my6sMKv5An7h9QJQ3H61;71041657
bc1qgv0pvedxm2uhcddjknj9la3cu8fmc98edpy3x5;bc1qgnyr3m2awnkq26050kreh2ztqmnyng2jg6aayu;86260253
bc1q55rfyhjazgvglljht23xdqdycc7dnfpev09w8q;1E5j7bL39Xu2xahwofSbpsKHWP5Kgj8peu;176610
bc1q55rfyhjazgvglljht23xdqdycc7dnfpev09w8q;bc1qtyrn7u6xntuu6p5tkj70f5xsqfly5damzr0l5w;114695
bc1qgzzhdcrgnp8f9txg67jacdjw077038mgalleu6;18Jxqo6Z8EgbaM4DJmqx8KtTeqFifaoE6w;235480
bc1qgzzhdcrgnp8f9txg67jacdjw077038mgalleu6;bc1q0ydg36rde3nclwyqtrtk52xrwpl7trugzyp33r;3063062
bc1q6jvztrhnw3gxncrzqx4e42xnhsqll3x9n7ch24;17EEmozVWbzYsfC1p33pwuALP92Q7ePH8b;5887357
bc1q6jvztrhnw3gxncrzqx4e42xnhsqll3x9n7ch24;bc1qyf5zutqdc92ef8krechxz8d24agdxumw0v2j29;43029832
bc1qjgslfhgzs0m3njtuwnvcasr426kg4ccjxmqtp0;12XbNeJHiJE9dcFFEe8B4N4g6NAKAXL99h;294950
bc1qjgslfhgzs0m3njtuwnvcasr426kg4ccjxmqtp0;bc1qyrqhx6sv58y83plpt0zgyckkwmzl3f7lfaj2la;389990
bc1qn60ttauvssvtzt27l0ev4ryujw7ddeat5uns8k;1LVnmwU8DsJzRPB9cZxU9NYMKmvqedroBm;29260
bc1qn60ttauvssvtzt27l0ev4ryujw7ddeat5uns8k;bc1qqwm7sn703zyjfm9wknny6tdfqjye72zvjmvhx2;303299
bc1q3m8sa4f90p587nse330kpv5svxl25hfnfye2gy;1NfYGkzowQURcj7JE2a9qXpUxVJhWyS6DC;47160
bc1q3m8sa4f90p587nse330kpv5svxl25hfnfye2gy;bc1qymkp27d3ka92nf8vlrnul9an7xy7n5qds54tzd;1948
bc1qyw4wmn2427kere525am6r8gh868cd2jk6tw5f2;1JW7D2oP4Yp2ggY3K3dLscdjoSTUvQmVZe;471840
bc1qyw4wmn2427kere525am6r8gh868cd2jk6tw5f2;bc1qdxhksrrzn282kdqyh8lzus2e0x24czs2hf8zzg;30224
bc1qs6x7ka5ph7vc0j2jkqkjyz6zfxt9fu03jd5f93;1GFmoPq4SYyHqrBXxAjwrqS3pg1M4EGSDX;11774
bc1qs6x7ka5ph7vc0j2jkqkjyz6zfxt9fu03jd5f93;bc1q7jm02tejh8h7htyt9egumkmdvyytqztxantwlg;1767369
bc1qrty38m52yzhf0qnq7vtul99lydhqgfwl0n50dy;1nXdi6SivC7mtm52k2mtUTKNT72ANZEEe;117500
bc1qrty38m52yzhf0qnq7vtul99lydhqgfwl0n50dy;bc1qeneqh4ed7he626w6p2y6qqynq7kgxyakqhalag;29612
bc1qltv5wc89u83mm7yyskpx2wry7xch408q43ngcr;1LyJRAXCNa6KVJrxzRKT1kYhFaZPC2TMYH;2949000
bc1qltv5wc89u83mm7yyskpx2wry7xch408q43ngcr;bc1qhw6urky7ffqvfek7k2p5ew2hy0nyggd8w5vxey;235131
bc1qmh9dqxygtx9t0d3sxh5rh50jum4yv3x3q4y0vd;18xHTRqn7RDoYF58NXQNZtLDTBscc9o8Ge;235560
bc1qmh9dqxygtx9t0d3sxh5rh50jum4yv3x3q4y0vd;bc1qunew9f46awwxueq88rwghpuyg76wx5rrmh504g;10465813
bc1qg7g79s20ar3e3srfe9sfk6x3sp0ht9jnt720la;1M4xzXcRnFWhiRJkSaLA2fYnoPvL5jadJd;1183689
bc1qg7g79s20ar3e3srfe9sfk6x3sp0ht9jnt720la;bc1qkl7lm04p6wlvrxfsmm0a4sm47ewj2tkquq8cve;51754
bc1qk24ngsuc5nprzgsnlkjlarpp5y3w4du0s067s7;1AjiCf9SvbYwa8JfbVhLm5hB4yBKzee2TM;176790000
bc1qk24ngsuc5nprzgsnlkjlarpp5y3w4du0s067s7;bc1q4jv6ynl4zqymr9lrmpmsvaxnc0zrqkdym82tw8;107250072
bc1q86hgyyxuvkzqft6pjvwgs36c9pgkza5e3smeqw;18j9d5KbbKiYxZid7iiXXehv64f5Du6Hw9;294750
bc1q86hgyyxuvkzqft6pjvwgs36c9pgkza5e3smeqw;bc1qltzk2fran5r39nn9h7ww86q5peafs2twemxmkr;409089
bc1qz0xgyppdmp48yvt66su24pj5yctc86xsaysxtp;1GAZNFF7H8wsN2xCxiYViUYtUfVVY5rek;123500
bc1qz0xgyppdmp48yvt66su24pj5yctc86xsaysxtp;bc1qp96kty6dgx82nehgvang4fmqn7nr7nrpeuefr7;41652
bc1qg3f34w766ac6pnp92daajm0ajh73ymr805e776;1K2sxwV9Snrtk8bFCmA9awmD8gUFQqdQVG;29235
bc1qg3f34w766ac6pnp92daajm0ajh73ymr805e776;bc1q35ksnpstwjh7y2y68gvg77y8zfxzehv34ff4n6;1179461
bc1qku8yyaht0x9j540nqkkw8hcxk03hjn9h6s7ts2;18zL6DNdeymR7NzG63AfptFWEp7ZkNVimb;176640
bc1qku8yyaht0x9j540nqkkw8hcxk03hjn9h6s7ts2;bc1q4jg6p8xczzz8vmnmkshryxz7558zjd3mjnk8du;1089849
bc1q42e9apfhwyj49ehl3pl8qrz4t372zvevnyp4te;1E6z9VD4yonDXDJ8mzNieAZ3p1u5tifaaR;595900
bc1q42e9apfhwyj49ehl3pl8qrz4t372zvevnyp4te;bc1qjd5fnywguehrztmly6ac65u3pqejnm4mjc6z97;1607931
bc1qgrh4ty2l3sukyxa64ldkfcej2979tg69dhr84y;13LphrKU6cTbPDYK9zCEPoHANJNFCoFQid;300492
bc1qgrh4ty2l3sukyxa64ldkfcej2979tg69dhr84y;bc1q5tla6q6xwyhtvvucmteyzepdykgyw6m4aeg6lz;932643
bc1qp2mnfcazwql9zkxm73paleededztasjvss7qee;16w72CDdwisVBzScnGNWbUH9sqYKNSo4i6;470960
bc1qp2mnfcazwql9zkxm73paleededztasjvss7qee;bc1qrgt02n34733nsclj7p7zlqzy368cwa2ff3f6du;563548
bc1qsv0up9rwy238sh4djehnyh7hgjs720tfp7kux2;14m1nGouhmfuK3eNGiXrBQgF2PPRYdR8ek;176790
bc1qsv0up9rwy238sh4djehnyh7hgjs720tfp7kux2;bc1qspmlpjv9su0dkz52ak2pspnlx7pjdqlf6fzq4y;383904
bc1q94j5xt47czcp2u07ksxnzce9p9mlnxmjuqsx5v;1Jrrc3n5a31CKbpU96dYkFsm2GhV8ZKXYB;589700
bc1q94j5xt47czcp2u07ksxnzce9p9mlnxmjuqsx5v;bc1qd9gyn4he285h2dmj9l7zkv8tcwqnascycjx7d0;161967
bc1qwegg77s4nt27hedjl2zzr77ah95edfvrh2w084;19E3st1aSkr1V2VTkgMRaTV9oHxT6tD7Rv;590000
bc1qwegg77s4nt27hedjl2zzr77ah95edfvrh2w084;bc1qduga6vev3q9rqkfsua9haestmfws3c2hzyrrc2;10058589
bc1qyss4f403hc97zr9kx8ejvuuha3vm68hea8jvrn;1FsYG6nzLV7s6x1bct6AyspLyyjidCtbCu;353340
bc1qyss4f403hc97zr9kx8ejvuuha3vm68hea8jvrn;bc1qpxtyj4tql3l7zjwesryu99cseekcz2yg8pjjda;3151625
bc1qgnyr3m2awnkq26050kreh2ztqmnyng2jg6aayu;1JiDE5Tk62aZL4my6sMKv5An7h9QJQ3H61;59662486
bc1qgnyr3m2awnkq26050kreh2ztqmnyng2jg6aayu;bc1qz8rna5vxrmr837e9ca9h8m7mpcacltzp2kcs5y;26594341
bc1qs427ktnstvt8g65cg5mmpt6v7psmrag4fnlpjw;bc1q7e472y782f0az0u4dg0adsgr8jtdq3gmwrz49c;28861.86102
bc1qs427ktnstvt8g65cg5mmpt6v7psmrag4fnlpjw;bc1qgqndzsueax36w5f9rj55gauzdxdu5glvqqc8mv;1359.241261
bc1q50km4e9munxnea0xrrlefzqqaw3yfvvfrsh26r;bc1q7e472y782f0az0u4dg0adsgr8jtdq3gmwrz49c;24437.51084
bc1q50km4e9munxnea0xrrlefzqqaw3yfvvfrsh26r;bc1qgqndzsueax36w5f9rj55gauzdxdu5glvqqc8mv;1150.877728
bc1q50km4e9munxnea0xrrlefzqqaw3yfvvfrsh26r;bc1q7e472y782f0az0u4dg0adsgr8jtdq3gmwrz49c;222657.2911
bc1q50km4e9munxnea0xrrlefzqqaw3yfvvfrsh26r;bc1qgqndzsueax36w5f9rj55gauzdxdu5glvqqc8mv;10485.98276
bc1q50km4e9munxnea0xrrlefzqqaw3yfvvfrsh26r;bc1q7e472y782f0az0u4dg0adsgr8jtdq3gmwrz49c;544050.3371
bc1q50km4e9munxnea0xrrlefzqqaw3yfvvfrsh26r;bc1qgqndzsueax36w5f9rj55gauzdxdu5glvqqc8mv;25621.89825
bc1qpvse9l989c989hfxy0hjg3ll6cn9k9rffle0w0;3DuKS189kZw1bF5jv6wmzL1pX3Hgsu9y8m;755200
bc1qpvse9l989c989hfxy0hjg3ll6cn9k9rffle0w0;bc1qhae9ykehmp0h5jfxzeaq0csdrtpsd2cep4ndqu;35957156
bc1qhae9ykehmp0h5jfxzeaq0csdrtpsd2cep4ndqu;3NqhS3MP9gt2uCSLcAYZJUrzvtiAh6dMVu;283008
bc1qhae9ykehmp0h5jfxzeaq0csdrtpsd2cep4ndqu;bc1qs9psm3n096r6kfuhva25vfm6rcr0c6x6j40eq2;35670770
bc1qs9psm3n096r6kfuhva25vfm6rcr0c6x6j40eq2;16nGNLjjjcVXgpLM48YUqCG8sEB6rMq6zk;589600
bc1qs9psm3n096r6kfuhva25vfm6rcr0c6x6j40eq2;bc1q0j0p662v4rn2sft67luth5hmpjeqfw4w4re79q;35077744
bc1q0j0p662v4rn2sft67luth5hmpjeqfw4w4re79q;1EKBKkGa54X82zz6Ufb2oTnhNknXKb2Uaz;1963035
bc1q0j0p662v4rn2sft67luth5hmpjeqfw4w4re79q;bc1qvn82n8sr59xlwumx5jfqssu3v5gjwwgvnuf8cj;33111283
bc1qmdensx05t92drn4dd7zskj52yuw60ecxjy0ft8;3KmdCC8H7PWAggYeeBk8qTPb5BnmVjGcDi;1167600
bc1qmdensx05t92drn4dd7zskj52yuw60ecxjy0ft8;bc1qs23gcndrvdyp5fsu97mu7fx05gg0t8ux4htq00;1783490
bc1qs23gcndrvdyp5fsu97mu7fx05gg0t8ux4htq00;17LnQgqGzN5cbNmyWoR3nzFo8GycMsv2kP;588900
bc1qs23gcndrvdyp5fsu97mu7fx05gg0t8ux4htq00;bc1qf576mf4aeszclt56przqjlu6pxgqumscekl8rp;1191164
bc1qu7g0swras5t2km5nhj05jzyugpcy3p7pn88ufx;bc1qsk9m00pz7d3z3qc4n6h44mhgwx48mvl9epmnm5;1107448
bc1qsk9m00pz7d3z3qc4n6h44mhgwx48mvl9epmnm5;1Nd26HwkCCWVQ34h4HX4Hr4YMS9FRMWaKy;176753
bc1qsk9m00pz7d3z3qc4n6h44mhgwx48mvl9epmnm5;bc1qthm2x4k3gpzeyxztyvrfn6jxdr4rz6uuem99hv;927269
bc1qtap3f5w6xajm2kac5y7lqr9l9dlmyus8j2cl3v;bc1qmtn4nfnjud7zx4mz9dzz6fh8pv93vlv2e4h7jh;360581
bc1qtap3f5w6xajm2kac5y7lqr9l9dlmyus8j2cl3v;bc1qqaewaal04jcg3fnkmg74xlay7h4nkmdv0rcyge;24183031
bc1qqaewaal04jcg3fnkmg74xlay7h4nkmdv0rcyge;3QgC4aKvYymsUh99Lsr2T9ySMUXmWfqD5z;127179
bc1qqaewaal04jcg3fnkmg74xlay7h4nkmdv0rcyge;bc1quasf84uyrq3p0fdux7epaj7x3anwpp5m967r7u;24052474
bc1quasf84uyrq3p0fdux7epaj7x3anwpp5m967r7u;1PVLuvjfU25KaFYrfS3HMKsFAn4uL6e1xM;1573629
bc1quasf84uyrq3p0fdux7epaj7x3anwpp5m967r7u;bc1q6wqudhwr48rjy009hmj4ahxuuh68wxud53mzun;22475419
bc1qsglumaq9uhjcmk2vl3dumz6lxy8q229kqwjgt9;bc1qx8l4c6ezngy6t2n40urq8yzzvkxnpypuqxp5da;91838
bc1qsglumaq9uhjcmk2vl3dumz6lxy8q229kqwjgt9;3L5qX1Bb46w5wgLywA4Qsp2sRS2TeqoD4E;147380
bc1qqd53xqn9wajk27gew83znr3tj3car5cr7v0cve;3E12v2M4991pEdEDyhE9cbj9CaLAT6JLve;324225
bc1qqd53xqn9wajk27gew83znr3tj3car5cr7v0cve;bc1qrrqcv99xutpgvnkwjk7avgqxcwemem0ft93y4p;494951
bc1qrwvww230c3r3jw08y7xlq8863vdxvn26uanuzw;bc1qahu86hv4v4ll3klff7afrfmg7kjd9whheyhfh6;122983
bc1qrwvww230c3r3jw08y7xlq8863vdxvn26uanuzw;3HB4iXVTf6GBPCuW7RASEXwUAtQvv5kPxA;736639
bc1qlcvsptuppgkqpakh8e3kwr6faufkm7wgnmss2q;3JFzFdQVxR9Vb1ZqVKf2y8MHt367NRxmLE;292350
bc1qlcvsptuppgkqpakh8e3kwr6faufkm7wgnmss2q;bc1q08wf58q42lm8gzexsl7za67l5fcn9py30e0wa3;2682659
bc1qvy05kupxue0ytpl9aanqted60jcze9z03vjyvf;348VTdNWcGHnoCk2CV6wvZic6tmWPRcXZn;147175
bc1qvy05kupxue0ytpl9aanqted60jcze9z03vjyvf;bc1q7e44cz4lu4nrrrmht30xx88q5cf6wj2l4z3mvw;725554
bc1qznu8qnpnezjv2khetyhn6u9996qr09rcfymd77;bc1qsk3kw0qnp5nwxlhxsrvr6qv3z36644ezd45qat;484220
bc1qggfw6jn0dsl5jtg85ndyy0r2ydcgg0e4g7h7gr;3HE1mQMQ19tAu379ukMP8ukhE3evoUbyFS;58890
bc1qggfw6jn0dsl5jtg85ndyy0r2ydcgg0e4g7h7gr;bc1qdezgh0durseq0g8y602vr8svmc2del0mvtdpsd;92272
bc1qfgkefag9jq3h0szam824dgaqnks0x7vujkw2dc;38N79xFNctgkDe9Lqdht7oNcBgV8Vamoc8;2355600
bc1qfgkefag9jq3h0szam824dgaqnks0x7vujkw2dc;bc1q6drfded976tmlfru85wtvqslyd9zqcfl2x4eqa;1671069
bc1q9upvp86aywrlpa3pn2nj5u3e5sqscwgwhe8cmv;3CmD9m8y6KCCCAycpq2uwwpV3eipFuLCxJ;29475
bc1q9upvp86aywrlpa3pn2nj5u3e5sqscwgwhe8cmv;bc1qszvqkmsnt7qmny0kusz38sc0e6648e3llv25uf;147839
bc1qe6jeg6kacykftj463uzw3ecv7vd7fj0djcp4mc;3BXupG7uawfC51a94g5zbDnYhRZPSFHpq9;17600
bc1qe6jeg6kacykftj463uzw3ecv7vd7fj0djcp4mc;bc1qs9s3k8k46qwuuj2mz59jpv0y2e8zs0eg3q03m2;5270513
bc1qxzyg4ae4hz4ajlphf8483p4m5kc2q5m0hq5l3t;bc1qdrmvejz09ufg5enn3g5n4tg85tkc5cnx60ffyk;13723
bc1qxzyg4ae4hz4ajlphf8483p4m5kc2q5m0hq5l3t;3LDL9YvPWYrUkHEZgMDaLr1q5y3Pw67rhh;1385912
bc1q4lyyrfnv3qxf255g9l88le0wqk05ah04rlyarn;3CAy4gaD8qkskpJzTXeL8y8hvS8TjzitKH;95000
bc1q4lyyrfnv3qxf255g9l88le0wqk05ah04rlyarn;bc1qwuhgh636pjshcqa7veqldn0qv0j225ev7yx375;19495
bc1qc0gkwqgf6yxwd9m4mf8tx9h6dh9lyfysaccm4p;3JQhSMDJRa6r8z65agDH56Z7weHw9tFBW1;412510
bc1qc0gkwqgf6yxwd9m4mf8tx9h6dh9lyfysaccm4p;bc1q3c08l0z9n9ghwgk79k2479657xl4q8ttxx5he0;2888
bc1qxxe5x6r94yqyrz4wnhvqw6mq4cpll7gxmvrna0;33TDSjSF1GjZ2DNit6pqpoUKW5gjg4HYZ7;1060380
bc1qxxe5x6r94yqyrz4wnhvqw6mq4cpll7gxmvrna0;bc1q56w9p7n5rtyjvsxn4s83lm8s7a7pxxklqtsztz;331317
bc1qxq3h85rfesv3l7uwn3l09c8chlfu8c6kp30p6p;3CwuncdJAMZwuH8aosEYMGWw9yujbZXRUc;6490000
